data_set,company,sent,time,screen_name,tweet
new,Microsoft,neg,Tue Oct 05 23:51:10 +0000 2021,sebasti26211024,@Ko19Donko @DestructorAno @LucasMonzon215 @Berd1607 @DrEggman221 @Yoshi52475863 @OocSeldion @anti_db… https://t.co/HGwl3nmzjL
new,Microsoft,neg,Tue Oct 05 22:43:32 +0000 2021,dinovenenoso,RT @bveracachay: @Windows Por que discriminas  al Ryzen serie  1000 ? ya no podre instalar el windows  11 :(. Gracias @Windows @Microsoft
new,Microsoft,neg,Tue Oct 05 21:03:06 +0000 2021,thespacer_,@Microsoft Does it also leak as quick as the RAM glitch :(?
new,Microsoft,neg,Tue Oct 05 20:23:33 +0000 2021,bveracachay,@Windows Por que discriminas  al Ryzen serie  1000 ? ya no podre instalar el windows  11 :(. Gracias @Windows @Microsoft
new,Microsoft,neg,Tue Oct 05 18:23:18 +0000 2021,hilazonpagaz,@Microsoft help pls nothing works :( https://t.co/bzukgHVvIv
new,Microsoft,neg,Tue Oct 05 18:20:46 +0000 2021,alssyie,@Microsoft i don't have tpm 2.0 &gt;:(
new,Microsoft,neg,Tue Oct 05 18:09:55 +0000 2021,Chris_FireFox,@Microsoft @MathewHooper8 now if only i could get the release version so i can unroll from the insiders i have been… https://t.co/HiGQXIe1US
new,Microsoft,neg,Tue Oct 05 17:27:52 +0000 2021,ShieldAgent_616,@TfTouya @liviakattyy @Microsoft that still gives me an error and the program you suggested wont do it with the trial version :(
new,Microsoft,neg,Tue Oct 05 16:56:14 +0000 2021,EarthquakeWolf,"UGH Looks like I'm stuck with Windows 10 for the rest of my life : (  
""This PC doesn't currently meet all the syst… https://t.co/m1GdsoaQg9"
new,Microsoft,neg,Tue Oct 05 15:30:24 +0000 2021,Lusho207,@elmonetta @Microsoft Podrias pasarme el link de esa herramienta? No la encuentro :(
new,Microsoft,neg,Tue Oct 05 11:09:06 +0000 2021,mim_djo,"RT @xstodeepak: Perfect example of money making... :(
This is definitely going to impact long term trust on @MSPowerBI @Microsoft products.…"
new,Microsoft,neg,Tue Oct 05 11:08:30 +0000 2021,xstodeepak,"Perfect example of money making... :(
This is definitely going to impact long term trust on @MSPowerBI @Microsoft p… https://t.co/C3kW2mU4gj"
new,Microsoft,neg,Tue Oct 05 09:43:09 +0000 2021,hanskruse,"Great :( @Microsoft  Windows 11 Upgrade on a  @Lenovo Thinkpad T480. The rollback to 10 almost works. ""Bluescreen""… https://t.co/8eAzest3kf"
new,Microsoft,neg,Tue Oct 05 06:31:45 +0000 2021,AhmadKushay,@tortillaoreally @thatonehoew @Ncksn910 @Microsoft @damnations_ Pingin ikut :(
new,Microsoft,neg,Tue Oct 05 03:29:57 +0000 2021,Kick_Saini,@BassmanBM887 @pcgamer @Microsoft :(
new,Microsoft,neg,Tue Oct 05 02:14:01 +0000 2021,SATYAJIT1910,RT @navod_bandara: @Microsoft I thought you would release them along with windows 11.  :(
new,Microsoft,neg,Tue Oct 05 02:13:56 +0000 2021,navod_bandara,@Microsoft I thought you would release them along with windows 11.  :(
new,Microsoft,neg,Tue Oct 05 01:34:23 +0000 2021,khoirrr_,My 8 years old laptop can't upgrade to #Windows11 @Microsoft :(
new,Microsoft,neg,Tue Oct 05 00:44:15 +0000 2021,preem1nent,"@samstudio8 Its so broken :( The only solution I have is Hibernate on Lid close and Auto power on Lid Open. 
How th… https://t.co/bClf7Rcruw"
new,Microsoft,neg,Mon Oct 04 22:23:54 +0000 2021,F1FanSeb,"@Microsoft The @Windows firewall is annoying and makes me go crazy. Port 68 incoming only. :(

It drives people who… https://t.co/kDDpwYs61h"
new,Microsoft,neg,Mon Oct 04 21:37:03 +0000 2021,dream_make_play,Oh! Bummer… my 2.5 years old @MicrosoftTablet Go with an Intel Pentium 4415Y CPU is not supported by Windows11 :( .… https://t.co/KH1sLFlBOZ
new,Microsoft,neg,Mon Oct 04 16:32:42 +0000 2021,dannibrionnes,@mpato_os @googlemexico JAJAJAAJ :((((( el outlook @Microsoft
new,HP,neg,Mon Oct 11 18:05:19 +0000 2021,BogOtter,@john_maloney @HP I messaged them an hour ago and they haven't replied more than what you see here.  :(
new,HP,neg,Mon Oct 11 07:02:53 +0000 2021,bueffelhu3fte,@HP Leider wollte oder konnte man mir nicht helfen :(
new,HP,neg,Sat Oct 09 11:38:38 +0000 2021,iamshnik,"I contacted HP support through WhatsApp regarding an issue, and in response, they sent me the phone number of anoth… https://t.co/C8GemyuOD4"
new,Accenture,neg,Mon Oct 04 21:43:18 +0000 2021,wonderweebwoman,@Accenture please change the platform for communication round. #hirepro requires a quality headset with better than… https://t.co/xa8oNoFLfR
new,FedEx,neg,Mon Oct 11 20:50:07 +0000 2021,orcakeiko,@Tav_Fox WTF would they send it via FedEx ground AGAIN? It'll meet the same fate :(( I HATE @FedEx
new,FedEx,neg,Mon Oct 11 15:49:49 +0000 2021,tameraclark,I am not only disappointed that @FedEx didn't deliver my package to me but I am sad that where ever it landed peopl… https://t.co/g2kwbZa5ww
new,FedEx,neg,Mon Oct 11 15:32:55 +0000 2021,SuttonPick6,@Rhine999 @NFL @FedEx free him :(
new,FedEx,neg,Sun Oct 10 17:20:39 +0000 2021,NAPSsci,@gmkov @LabFairfax @FedEx Never believe they replenish the dry ice- we have a similar issue and they even had cheek… https://t.co/w1d4Sz5RId
new,FedEx,neg,Sat Oct 09 22:10:32 +0000 2021,wa20O0,@Sappheyre @FedEx been there :(
new,FedEx,neg,Fri Oct 08 22:22:13 +0000 2021,Meyer_Lansky81,"so @FedEx and @FedExHelp 
 are the worst. I have avoided them for years now. How do you screw up, on the 1st time I… https://t.co/zwqYkzJcrL"
new,FedEx,neg,Fri Oct 08 21:35:22 +0000 2021,DragonScy,Hey @FedEx next time my Hello Fresh box arrives early at my local shipping center maybe try to deliver it instead of throwing it away &gt;:(
new,FedEx,neg,Fri Oct 08 03:31:33 +0000 2021,pzb,"This week's lesson: @FedEx home delivery apparently gets stuck in a loop. :( My package keeps going from ""On FedEx… https://t.co/7aNvEC91sw"
new,FedEx,neg,Wed Oct 06 10:19:26 +0000 2021,szetoinsitu,"@LabFairfax @FedEx Damn, this sucks :("
new,Cisco,neg,Tue Oct 05 12:46:30 +0000 2021,tgiovs,🤨 This reminds me also of a case where someone from India also tried to fool the people at @Cisco's #CCIE Lab in Br… https://t.co/EDigvLuQcm
new,jpmorgan,neg,Sun Oct 10 16:36:49 +0000 2021,Rose_McIntyre77,"RT @peterbayley: @MarkJCarney @zalisteggall @jpmorgan Cant hide the pervasive, underlying corruption in the world banking system that easil…"
new,jpmorgan,neg,Sat Oct 09 11:29:11 +0000 2021,peterbayley,"@MarkJCarney @zalisteggall @jpmorgan Cant hide the pervasive, underlying corruption in the world banking system that easily, Mark :-("
new,intel,neg,Mon Oct 11 16:07:02 +0000 2021,coolhandle01,@intel y no @fortranlang @nuget ? :( https://t.co/VRK9ryQtTp
new,intel,neg,Thu Oct 07 23:23:14 +0000 2021,Glorious_Mike,@lander @Eviltrkeyslice @IamSean95 @the_richservo @intel That’s when I get my soft pretzels tho :(
new,intel,neg,Mon Oct 04 01:32:46 +0000 2021,Miguel10688553,"@mooreslawisdead @AMD @nvidia @intel Bro why only 5 minutes warning?
I wanted to watch it live but i missed it :("
new,JohnDeere,neg,Mon Oct 11 13:28:47 +0000 2021,bacoprah,Fingers crossed that #greendiamond can fix my @JohnDeere mower by kicking it or something cheap/stupid. My warranty was up in June :(
new,UPS,neg,Mon Oct 11 22:44:56 +0000 2021,laristg,@UPS my package has been in transfer from Guarulhos to São Paulo since september 27th :(
new,UPS,neg,Mon Oct 11 08:58:45 +0000 2021,bartekzdanowski,@UPS  @UPSPolska Your online app is hopeless. Failed again today. I cannot order pickup. It often jumps into infini… https://t.co/Z0pAdouhZQ
new,UPS,neg,Sat Oct 09 21:37:09 +0000 2021,Katsuki160326,@paketche Me too .... @UPS delivered it me today and you can tell they ran it over. The pin pierced through the boo… https://t.co/ftYPbkEjj8
new,UPS,neg,Sat Oct 09 20:04:44 +0000 2021,UNLVRebelHockey,"going into the box for some slashing :(

#BeARebel | @UPS https://t.co/k0JsuDVFDQ"
new,UPS,neg,Sat Oct 09 16:54:05 +0000 2021,veejaykrish,@UPS Inability to allow the customers to talk to an agent for questions not covered in the FAQ's is worst decision… https://t.co/E37VofMptR
new,UPS,neg,Mon Oct 04 20:49:09 +0000 2021,larsiepoo,@UPS It appears it was delivered today. Still very upsetting and disappointing :(
new,UPS,neg,Mon Oct 04 17:39:11 +0000 2021,julielerman,"Not logged into @UPS:
Your package is out for delivery and will arrive today. (This aligns with the email I receive… https://t.co/4Sy4kNNQ8e"
